"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"LARP1","protein_coding","ENSG00000155506","Enables eukaryotic initiation factor 4E binding activity; nucleic acid binding activity; and ribosomal small subunit binding activity. Involved in several processes, including TORC1 signaling; cellular response to rapamycin; and posttranscriptional regulation of gene expression. Located in cytoplasmic stress granule. Colocalizes with TORC1 complex and polysomal ribosome. [provided by Alliance of Genome Resources, Apr 2022]"
"KDM8","protein_coding","ENSG00000155666","This gene likely encodes a histone lysine demethylase. Studies of a similar protein in mouse indicate a potential role for this protein as a tumor suppressor. Alternatively spliced transcript variants have been described.[provided by RefSeq, Feb 2009]"
"RRAGA","protein_coding","ENSG00000155876","Enables several functions, including GTP binding activity; protein dimerization activity; and ubiquitin protein ligase binding activity. Involved in several processes, including cellular response to amino acid starvation; negative regulation of autophagy; and positive regulation of TORC1 signaling. Located in lysosome and nucleus. Colocalizes with GATOR1 complex. [provided by Alliance of Genome Resources, Apr 2022]"
"SLC24A2","protein_coding","ENSG00000155886","This gene encodes a member of the calcium/cation antiporter superfamily of transport proteins. The encoded protein belongs to the SLC24 branch of exchangers, which can mediate the extrusion of one Ca2+ ion and one K+ ion in exchange for four Na+ ions. This family member is a retinal cone/brain exchanger that can mediate a light-induced decrease in free Ca2+ concentration. This protein may also play a neuroprotective role during ischemic brain injury. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2011]"
"RAB39B","protein_coding","ENSG00000155961","This gene encodes a member of the Rab family of proteins. Rab proteins are small GTPases that are involved in vesicular trafficking. Mutations in this gene are associated with X-linked cognitive disability. [provided by RefSeq, Aug 2013]"
"VPS37A","protein_coding","ENSG00000155975","This gene belongs to the VPS37 family, and encodes a component of the ESCRT-I (endosomal sorting complex required for transport I) protein complex, required for the sorting of ubiquitinated transmembrane proteins into internal vesicles of multivesicular bodies. Expression of this gene is downregulated in hepatocellular carcinoma, and mutations in this gene are associated with autosomal recessive spastic paraplegia-53. A related pseudogene has been identified on chromosome 5. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Dec 2012]"
"PSD3","protein_coding","ENSG00000156011","Predicted to enable guanyl-nucleotide exchange factor activity and phospholipid binding activity. Predicted to be involved in regulation of ARF protein signal transduction and regulation of catalytic activity. Predicted to be located in membrane. Predicted to be active in ruffle membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"FAM161B","protein_coding","ENSG00000156050","Predicted to be involved in cilium organization. Located in cytoplasmic microtubule. [provided by Alliance of Genome Resources, Apr 2022]"
"RWDD2B","protein_coding","ENSG00000156253","no information"
"CDK20","protein_coding","ENSG00000156345","The protein encoded by this gene contains a kinase domain most closely related to the cyclin-dependent protein kinases. The encoded kinase may activate cyclin-dependent kinase 2 and is involved in cell growth. Alternatively spliced transcript variants encoding distinct isoforms have been reported. [provided by RefSeq, Dec 2009]"
"PCDH1","protein_coding","ENSG00000156453","This gene belongs to the protocadherin subfamily within the cadherin superfamily. The encoded protein is a membrane protein found at cell-cell boundaries. It is involved in neural cell adhesion, suggesting a possible role in neuronal development. The protein includes an extracelllular region, containing 7 cadherin-like domains, a transmembrane region and a C-terminal cytoplasmic region. Cells expressing the protein showed cell aggregation activity. Alternative splicing occurs in this gene. [provided by RefSeq, Jul 2008]"
"HK1","protein_coding","ENSG00000156515","Hexokinases phosphorylate glucose to produce glucose-6-phosphate, the first step in most glucose metabolism pathways. This gene encodes a ubiquitous form of hexokinase which localizes to the outer membrane of mitochondria. Mutations in this gene have been associated with hemolytic anemia due to hexokinase deficiency. Alternative splicing of this gene results in several transcript variants which encode different isoforms, some of which are tissue-specific. [provided by RefSeq, Apr 2016]"
"MAPK13","protein_coding","ENSG00000156711","This gene encodes a member of the mitogen-activated protein (MAP) kinase family. MAP kinases act as an integration point for multiple biochemical signals, and are involved in a wide variety of cellular processes such as proliferation, differentiation, transcription regulation and development. The encoded protein is a p38 MAP kinase and is activated by proinflammatory cytokines and cellular stress. Substrates of the encoded protein include the transcription factor ATF2 and the microtubule dynamics regulator stathmin. Alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, Jul 2012]"
"PHKG2","protein_coding","ENSG00000156873","Phosphorylase kinase is a polymer of 16 subunits, four each of alpha, beta, gamma and delta. The alpha subunit includes the skeletal muscle and hepatic isoforms, encoded by two different genes. The beta subunit is the same in both the muscle and hepatic isoforms, and encoded by one gene. The gamma subunit also includes the skeletal muscle and hepatic isoforms, and the hepatic isoform is encoded by this gene. The delta subunit is a calmodulin and can be encoded by three different genes. The gamma subunits contain the active site of the enzyme, whereas the alpha and beta subunits have regulatory functions controlled by phosphorylation. The delta subunit mediates the dependence of the enzyme on calcium concentration. Mutations in this gene cause glycogen storage disease type 9C, also known as autosomal liver glycogenosis. Alternatively spliced transcript variants encoding different isoforms have been identified in this gene.[provided by RefSeq, Feb 2010]"
"ZFYVE9","protein_coding","ENSG00000157077","This gene encodes a double zinc finger motif-containing protein that participates in the transforming growth factor-beta (TGFB) signalling pathway. The encoded protein interacts directly with SMAD2 and SMAD3, and recruits SMAD2 to the TGFB receptor. There are multiple pseudogenes for this gene on chromosomes 2, 15, and X. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2013]"
"SSBP3","protein_coding","ENSG00000157216","Predicted to enable single-stranded DNA binding activity and transcription coactivator activity. Predicted to be involved in head development and positive regulation of transcription by RNA polymerase II. Predicted to act upstream of or within hematopoietic progenitor cell differentiation. Predicted to be part of protein-containing complex. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"TAB3","protein_coding","ENSG00000157625","The product of this gene functions in the NF-kappaB signal transduction pathway. The encoded protein, and the similar and functionally redundant protein MAP3K7IP2/TAB2, forms a ternary complex with the protein kinase MAP3K7/TAK1 and either TRAF2 or TRAF6 in response to stimulation with the pro-inflammatory cytokines TNF or IL-1. Subsequent MAP3K7/TAK1 kinase activity triggers a signaling cascade leading to activation of the NF-kappaB transcription factor. The human genome contains a related pseudogene. Alternatively spliced transcript variants have been described, but their biological validity has not been determined. [provided by RefSeq, Jul 2008]"
"PANK4","protein_coding","ENSG00000157881","This gene encodes a protein belonging to the pantothenate kinase family. Pantothenate kinase is a key regulatory enzyme in the biosynthesis of coenzyme A (CoA) in bacteria and mammalian cells. It catalyzes the first committed step in the universal biosynthetic pathway leading to CoA and is itself subject to regulation through feedback inhibition by CoA. This family member is most abundant in muscle but is expressed in all tissues. [provided by RefSeq, Jul 2008]"
