"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"ITGA2","protein_coding","ENSG00000164171","This gene encodes the alpha subunit of a transmembrane receptor for collagens and related proteins. The encoded protein forms a heterodimer with a beta subunit and mediates the adhesion of platelets and other cell types to the extracellular matrix. Loss of the encoded protein is associated with bleeding disorder platelet-type 9. Antibodies against this protein are found in several immune disorders, including neonatal alloimmune thrombocytopenia. This gene is located adjacent to a related alpha subunit gene. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2012]"
"NIPBL","protein_coding","ENSG00000164190","This gene encodes the homolog of the Drosophila melanogaster Nipped-B gene product and fungal Scc2-type sister chromatid cohesion proteins. The Drosophila protein facilitates enhancer-promoter communication of remote enhancers and plays a role in developmental regulation. It is also homologous to a family of chromosomal adherins with broad roles in sister chromatid cohesion, chromosome condensation, and DNA repair. The human protein has a bipartite nuclear targeting sequence and a putative HEAT repeat. Condensins, cohesins and other complexes with chromosome-related functions also contain HEAT repeats. Mutations in this gene result in Cornelia de Lange syndrome, a disorder characterized by dysmorphic facial features, growth delay, limb reduction defects, and cognitive disability. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]"
"TIGD6","protein_coding","ENSG00000164296","The protein encoded by this gene belongs to the tigger subfamily of the pogo superfamily of DNA-mediated transposons in humans. These proteins are related to DNA transposons found in fungi and nematodes, and more distantly to the Tc1 and mariner transposases. They are also very similar to the major mammalian centromere protein B. [provided by RefSeq, Oct 2009]"
"SERINC5","protein_coding","ENSG00000164300","Predicted to enable L-serine transmembrane transporter activity. Involved in defense response to virus; detection of virus; and innate immune response. Located in several cellular components, including centrosome; cytosol; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"CASP3","protein_coding","ENSG00000164305","The protein encoded by this gene is a cysteine-aspartic acid protease that plays a central role in the execution-phase of cell apoptosis. The encoded protein cleaves and inactivates poly(ADP-ribose) polymerase while it cleaves and activates sterol regulatory element binding proteins as well as caspases 6, 7, and 9. This protein itself is processed by caspases 8, 9, and 10. It is the predominant caspase involved in the cleavage of amyloid-beta 4A precursor protein, which is associated with neuronal death in Alzheimer's disease. [provided by RefSeq, Aug 2017]"
"CFAP97","protein_coding","ENSG00000164323",""
"RICTOR","protein_coding","ENSG00000164327","RICTOR and MTOR (FRAP1; MIM 601231) are components of a protein complex that integrates nutrient- and growth factor-derived signals to regulate cell growth (Sarbassov et al., 2004 [PubMed 15268862]).[supplied by OMIM, Mar 2008]"
"SEPTIN8","protein_coding","ENSG00000164402","This gene is a member of the septin family of nucleotide binding proteins, originally described in yeast as cell division cycle regulatory proteins. Septins are highly conserved in yeast, Drosophila, and mouse, and appear to regulate cytoskeletal organization. Disruption of septin function disturbs cytokinesis and results in large multinucleate or polyploid cells. Multiple alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2014]"
"TRA2A","protein_coding","ENSG00000164548","This gene is a member of the transformer 2 homolog family and encodes a protein with several RRM (RNA recognition motif) domains. This phosphorylated nuclear protein binds to specific RNA sequences and plays a role in the regulation of pre-mRNA splicing. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Sep 2013]"
"ZNF704","protein_coding","ENSG00000164684","Enables sequence-specific double-stranded DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"RAD21","protein_coding","ENSG00000164754","The protein encoded by this gene is highly similar to the gene product of Schizosaccharomyces pombe rad21, a gene involved in the repair of DNA double-strand breaks, as well as in chromatid cohesion during mitosis. This protein is a nuclear phospho-protein, which becomes hyperphosphorylated in cell cycle M phase. The highly regulated association of this protein with mitotic chromatin specifically at the centromere region suggests its role in sister chromatid cohesion in mitotic cells. [provided by RefSeq, Jul 2008]"
"INTS8","protein_coding","ENSG00000164941","This gene encodes a subunit of the Integrator complex which is involved in the cleavage of small nuclear RNAs U1 and U2 within the nucleus. The encoded protein associates with RNA polymerase II and is recruited to the U1 and U2 small nuclear RNA genes. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2012]"
"VIRMA","protein_coding","ENSG00000164944","Enables RNA binding activity. Involved in mRNA alternative polyadenylation and mRNA methylation. Located in cytosol and nuclear speck. Colocalizes with RNA N6-methyladenosine methyltransferase complex. [provided by Alliance of Genome Resources, Apr 2022]"
"WASHC5","protein_coding","ENSG00000164961","This gene encodes a 134 kDa protein named strumpellin that is predicted to have multiple transmembrane domains and a spectrin-repeat-containing domain. This ubiquitously expressed gene has its highest expression in skeletal muscle. The protein is named for Strumpell disease; a form of hereditary spastic paraplegia (HSP). Spastic paraplegias are a diverse group of disorders in which the autosomal dominant forms are characterized by progressive, lower extremity spasticity caused by axonal degeneration in the terminal portions of the longest descending and ascending corticospinal tracts. More than 30 loci (SPG1-33) have been implicated in hereditary spastic paraplegia diseases. [provided by RefSeq, Aug 2009]"
"GKAP1","protein_coding","ENSG00000165113","This gene encodes a protein that is highly similar to the mouse cGMP-dependent protein kinase anchoring protein 42kDa. The mouse protein has been found to localize with the Golgi and recruit cGMP-dependent protein kinase I alpha to the Golgi in mouse testes. It is thought to play a role in germ cell development. Transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2008]"
"KIAA1958","protein_coding","ENSG00000165185",""
"PIGO","protein_coding","ENSG00000165282","This gene encodes a protein that is involved in glycosylphosphatidylinositol (GPI)-anchor biosynthesis. The GPI-anchor is a glycolipid which contains three mannose molecules in its core backbone. The GPI-anchor is found on many blood cells and serves to anchor proteins to the cell surface. This protein is involved in the transfer of ethanolaminephosphate (EtNP) to the third mannose in GPI. At least three alternatively spliced transcripts encoding two distinct isoforms have been found for this gene. [provided by RefSeq, Jan 2011]"
"BRWD3","protein_coding","ENSG00000165288","The protein encoded by this gene contains a bromodomain and several WD repeats. It is thought to have a chromatin-modifying function, and may thus play a role in transcription. Mutations in this gene are associated with a spectrum of cognitive disabilities and X-linked macrocephaly. This gene is also associated with translocations in patients with B-cell chronic lymphocytic leukemia. [provided by RefSeq, Jul 2017]"
"MARCHF8","protein_coding","ENSG00000165406","MARCH8 is a member of the MARCH family of membrane-bound E3 ubiquitin ligases (EC 6.3.2.19). MARCH enzymes add ubiquitin (see MIM 191339) to target lysines in substrate proteins, thereby signaling their vesicular transport between membrane compartments. MARCH8 induces the internalization of several membrane glycoproteins (Goto et al., 2003 [PubMed 12582153]; Bartee et al., 2004 [PubMed 14722266]).[supplied by OMIM, Apr 2010]"
