"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"MYCN","protein_coding","ENSG00000134323","This gene is a member of the MYC family and encodes a protein with a basic helix-loop-helix (bHLH) domain. This protein is located in the nucleus and must dimerize with another bHLH protein in order to bind DNA. Amplification of this gene is associated with a variety of tumors, most notably neuroblastomas. Multiple alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2014]"
"CDC73","protein_coding","ENSG00000134371","This gene encodes a tumor suppressor that is involved in transcriptional and post-transcriptional control pathways. The protein is a component of the the PAF protein complex, which associates with the RNA polymerase II subunit POLR2A and with a histone methyltransferase complex. This protein appears to facilitate the association of 3' mRNA processing factors with actively-transcribed chromatin. Mutations in this gene have been linked to hyperparathyroidism-jaw tumor syndrome, familial isolated hyperparathyroidism, and parathyroid carcinoma. [provided by RefSeq, Jul 2009]"
"ELP2","protein_coding","ENSG00000134759","The protein encoded by this gene is a core subunit of the elongator complex, a histone acetyltransferase complex that associates with RNA polymerase II. In addition to histone acetylation, the encoded protein effects transcriptional elongation and may help remodel chromatin. [provided by RefSeq, May 2016]"
"CLOCK","protein_coding","ENSG00000134852","The protein encoded by this gene plays a central role in the regulation of circadian rhythms. The protein encodes a transcription factor of the basic helix-loop-helix (bHLH) family and contains DNA binding histone acetyltransferase activity. The encoded protein forms a heterodimer with ARNTL (BMAL1) that binds E-box enhancer elements upstream of Period (PER1, PER2, PER3) and Cryptochrome (CRY1, CRY2) genes and activates transcription of these genes. PER and CRY proteins heterodimerize and repress their own transcription by interacting in a feedback loop with CLOCK/ARNTL complexes. Polymorphisms in this gene may be associated with behavioral changes in certain populations and with obesity and metabolic syndrome. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2014]"
"TPP2","protein_coding","ENSG00000134900","This gene encodes a mammalian peptidase that, at neutral pH, removes tripeptides from the N terminus of longer peptides. The protein has a specialized function that is essential for some MHC class I antigen presentation. The protein is a high molecular mass serine exopeptidase; the amino acid sequence surrounding the serine residue at the active site is similar to the peptidases of the subtilisin class rather than the trypsin class. [provided by RefSeq, Jul 2008]"
"TMED7","protein_coding","ENSG00000134970","Predicted to be involved in Golgi organization; endoplasmic reticulum to Golgi vesicle-mediated transport; and intracellular protein transport. Located in Golgi apparatus; endoplasmic reticulum; and endoplasmic reticulum-Golgi intermediate compartment. [provided by Alliance of Genome Resources, Apr 2022]"
"APC","protein_coding","ENSG00000134982","This gene encodes a tumor suppressor protein that acts as an antagonist of the Wnt signaling pathway. It is also involved in other processes including cell migration and adhesion, transcriptional activation, and apoptosis. Defects in this gene cause familial adenomatous polyposis (FAP), an autosomal dominant pre-malignant disease that usually progresses to malignancy. Mutations in the APC gene have been found to occur in most colorectal cancers, where disease-associated mutations tend to be clustered in a small region designated the mutation cluster region (MCR) and result in a truncated protein product. [provided by RefSeq, Jun 2022]"
"AGTPBP1","protein_coding","ENSG00000135049","NNA1 is a zinc carboxypeptidase that contains nuclear localization signals and an ATP/GTP-binding motif that was initially cloned from regenerating spinal cord neurons of the mouse.[supplied by OMIM, Jul 2002]"
"USP30","protein_coding","ENSG00000135093","USP30, a member of the ubiquitin-specific protease family (see USP1, MIM 603478), is a novel mitochondrial deubiquitinating (DUB) enzyme (Nakamura and Hirose, 2008 [PubMed 18287522]).[supplied by OMIM, Dec 2008]"
"DNAJC14","protein_coding","ENSG00000135392","Predicted to be involved in protein transport. Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"BLOC1S1","protein_coding","ENSG00000135441","BLOC1S1 is a component of the ubiquitously expressed BLOC1 multisubunit protein complex. BLOC1 is required for normal biogenesis of specialized organelles of the endosomal-lysosomal system, such as melanosomes and platelet dense granules (Starcevic and Dell'Angelica, 2004 [PubMed 15102850]).[supplied by OMIM, Mar 2008]"
"TAF5L","protein_coding","ENSG00000135801","The product of this gene belongs to the WD-repeat TAF5 family of proteins. This gene encodes a protein that is a component of the PCAF histone acetylase complex. The PCAF histone acetylase complex, which is composed of more than 20 polypeptides some of which are TAFs, is required for myogenic transcription and differentiation. TAFs may participate in basal transcription, serve as coactivators, function in promoter recognition or modify general transcription factors to facilitate complex assembly and transcription initiation. The encoded protein is structurally similar to one of the histone-like TAFs, TAF5. Alternatively spliced transcript variants encoding different isoforms have been identified for this gene. [provided by RefSeq, Jul 2008]"
"STX6","protein_coding","ENSG00000135823","Enables syntaxin binding activity. Involved in several processes, including Golgi ribbon formation; retrograde transport, endosome to Golgi; and vesicle fusion. Acts upstream of or within endocytic recycling. Located in several cellular components, including early endosome; perinuclear region of cytoplasm; and trans-Golgi network. Part of SNARE complex. [provided by Alliance of Genome Resources, Apr 2022]"
"DHX9","protein_coding","ENSG00000135829","This gene encodes a member of the DEAH-containing family of RNA helicases. The encoded protein is an enzyme that catalyzes the ATP-dependent unwinding of double-stranded RNA and DNA-RNA complexes. This protein localizes to both the nucleus and the cytoplasm and functions as a transcriptional regulator. This protein may also be involved in the expression and nuclear export of retroviral RNAs. Alternate splicing results in multiple transcript variants. Pseudogenes of this gene are found on chromosomes 11 and 13.[provided by RefSeq, Feb 2010]"
"RC3H1","protein_coding","ENSG00000135870","This gene encodes a protein containing RING-type and C3H1-type zinc finger motifs. The encoded protein recognizes and binds to a constitutive decay element (CDE) in the 3' UTR of mRNAs, leading to mRNA deadenylation and degradation. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]"
"EIF4E2","protein_coding","ENSG00000135930","Enables ubiquitin protein ligase binding activity. Involved in positive regulation of miRNA mediated inhibition of translation. Acts upstream of or within negative regulation of translation. Located in P-body. Part of mRNA cap binding activity complex. [provided by Alliance of Genome Resources, Apr 2022]"
"MFSD9","protein_coding","ENSG00000135953","Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"TGFBRAP1","protein_coding","ENSG00000135966","This gene encodes a protein that binds to transforming growth factor-beta (TGF-beta) receptors and plays a role in TGF-beta signaling. The encoded protein acts as a chaprone in signaling downstream of TGF-beta. It is involved in signal-dependent association with SMAD4. The protein is also a component of mammalian CORVET, a multisubunit tethering protein complex that is involved in fusion of early endosomes. [provided by RefSeq, Jun 2016]"
